Entity,Code,Year,Low-carbon energy (TWh - equivalent)
Trinidad and Tobago,TTO,2018,0.012361111
Trinidad and Tobago,TTO,2019,0.012305555
Trinidad and Tobago,TTO,2020,0.012305555
Trinidad and Tobago,TTO,2021,0.012222222
Turkey,TUR,1965,6.7625003
Turkey,TUR,1966,7.3031855
Turkey,TUR,1967,7.595208
Turkey,TUR,1968,9.959254
Turkey,TUR,1969,10.754745
Turkey,TUR,1970,9.497862
Turkey,TUR,1971,8.23547
Turkey,TUR,1972,10.0334215
Turkey,TUR,1973,8.32709
Turkey,TUR,1974,10.583851
Turkey,TUR,1975,18.159166
Turkey,TUR,1976,25.27814
Turkey,TUR,1977,26.0441
Turkey,TUR,1978,28.040234
Turkey,TUR,1979,30.887035
Turkey,TUR,1980,33.990643
Turkey,TUR,1981,37.656815
Turkey,TUR,1982,41.890778
Turkey,TUR,1983,33.54024
Turkey,TUR,1984,39.764133
Turkey,TUR,1985,35.633667
Turkey,TUR,1986,35.23087
Turkey,TUR,1987,55.216927
Turkey,TUR,1988,85.79774
Turkey,TUR,1989,53.22483
Turkey,TUR,1990,68.674484
Turkey,TUR,1991,67.42754
Turkey,TUR,1992,78.909134
Turkey,TUR,1993,100.79267
Turkey,TUR,1994,90.82911
Turkey,TUR,1995,106.04771
Turkey,TUR,1996,120.48213
Turkey,TUR,1997,118.90923
Turkey,TUR,1998,125.89746
Turkey,TUR,1999,103.25572
Turkey,TUR,2000,92.15029
Turkey,TUR,2001,71.559265
Turkey,TUR,2002,99.165504
Turkey,TUR,2003,103.13676
Turkey,TUR,2004,133.46378
Turkey,TUR,2005,113.814926
Turkey,TUR,2006,126.6944
Turkey,TUR,2007,103.10246
Turkey,TUR,2008,96.760925
Turkey,TUR,2009,106.56864
Turkey,TUR,2010,154.70633
Turkey,TUR,2011,160.35587
Turkey,TUR,2012,178.99945
Turkey,TUR,2013,188.93222
Turkey,TUR,2014,142.84056
Turkey,TUR,2015,225.53555
Turkey,TUR,2016,244.26065
Turkey,TUR,2017,235.40916
Turkey,TUR,2018,262.42828
Turkey,TUR,2019,353.2026
Turkey,TUR,2020,342.64664
Turkey,TUR,2021,313.23926
Turkmenistan,TKM,1985,0.008861111
Turkmenistan,TKM,1986,0.008861111
Turkmenistan,TKM,1987,0.008861111
Turkmenistan,TKM,1988,0.008861111
Turkmenistan,TKM,1989,0.008861111
Turkmenistan,TKM,1990,0.008861111
Turkmenistan,TKM,1991,0.008861111
Turkmenistan,TKM,1992,0.012416666
Turkmenistan,TKM,1993,0.014777778
Turkmenistan,TKM,1994,0.011833333
Turkmenistan,TKM,1995,0.011833333
Turkmenistan,TKM,1996,0.014777778
Turkmenistan,TKM,1997,0.014777778
Turkmenistan,TKM,1998,0.017749999
Turkmenistan,TKM,1999,0.014777778
Turkmenistan,TKM,2000,0.009333333
Turkmenistan,TKM,2001,0.009277778
Turkmenistan,TKM,2002,0.009194445
Turkmenistan,TKM,2003,0.009138889
Turkmenistan,TKM,2004,0.009083333
Turkmenistan,TKM,2005,0.009027777
Turkmenistan,TKM,2006,0.008972222
Turkmenistan,TKM,2007,0.008916667
Turkmenistan,TKM,2008,0.008861111
Turkmenistan,TKM,2009,0.008805555
Turkmenistan,TKM,2010,0.009191667
Turkmenistan,TKM,2011,0.009955555
Turkmenistan,TKM,2012,0.011330555
Turkmenistan,TKM,2013,0.01361111
Turkmenistan,TKM,2014,0.016999999
Turkmenistan,TKM,2015,0.022555554
Turkmenistan,TKM,2016,0.027138889
Turkmenistan,TKM,2017,0.026916664
Turkmenistan,TKM,2018,0.02675
Turkmenistan,TKM,2019,0.02663889
Turkmenistan,TKM,2020,0.02663889
Turkmenistan,TKM,2021,0.03336111
USSR,OWID_USS,1965,246.07884
USSR,OWID_USS,1966,277.37585
USSR,OWID_USS,1967,268.29895
USSR,OWID_USS,1968,316.5361
USSR,OWID_USS,1969,350.89694
USSR,OWID_USS,1970,380.2338
USSR,OWID_USS,1971,388.1598
USSR,OWID_USS,1972,391.31277
USSR,OWID_USS,1973,402.37772
USSR,OWID_USS,1974,451.30606
USSR,OWID_USS,1975,453.7394
USSR,OWID_USS,1976,509.62573
USSR,OWID_USS,1977,579.51953
USSR,OWID_USS,1978,650.6677
USSR,OWID_USS,1979,677.8363
USSR,OWID_USS,1980,753.66113
USSR,OWID_USS,1981,799.3155
USSR,OWID_USS,1982,800.9905
USSR,OWID_USS,1983,849.41455
USSR,OWID_USS,1984,1008.26355
Ukraine,UKR,1985,182.93597
Ukraine,UKR,1986,152.6949
Ukraine,UKR,1987,171.45357
Ukraine,UKR,1988,239.58745
Ukraine,UKR,1989,218.69337
Ukraine,UKR,1990,247.24883
Ukraine,UKR,1991,247.81168
Ukraine,UKR,1992,232.57668
Ukraine,UKR,1993,246.14534
Ukraine,UKR,1994,231.19002
Ukraine,UKR,1995,229.54097
Ukraine,UKR,1996,251.32564
Ukraine,UKR,1997,254.5364
Ukraine,UKR,1998,260.04068
Ukraine,UKR,1999,246.85028
Ukraine,UKR,2000,252.81108
Ukraine,UKR,2001,250.12167
Ukraine,UKR,2002,246.60617
Ukraine,UKR,2003,253.42986
Ukraine,UKR,2004,274.59827
Ukraine,UKR,2005,279.38583
Ukraine,UKR,2006,283.1193
Ukraine,UKR,2007,280.80582
Ukraine,UKR,2008,275.57666
Ukraine,UKR,2009,256.12357
Ukraine,UKR,2010,274.69382
Ukraine,UKR,2011,269.85107
Ukraine,UKR,2012,268.02863
Ukraine,UKR,2013,258.85672
Ukraine,UKR,2014,257.38727
Ukraine,UKR,2015,245.64217
Ukraine,UKR,2016,232.80017
Ukraine,UKR,2017,247.56136
Ukraine,UKR,2018,248.89479
Ukraine,UKR,2019,241.46327
Ukraine,UKR,2020,236.99445
Ukraine,UKR,2021,272.97095
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.017749999
United Arab Emirates,ARE,2010,0.05113722
United Arab Emirates,ARE,2011,0.057093054
United Arab Emirates,ARE,2012,0.06647
United Arab Emirates,ARE,2013,0.23718832
United Arab Emirates,ARE,2014,0.86279196
United Arab Emirates,ARE,2015,0.8558742
United Arab Emirates,ARE,2016,0.8607683
United Arab Emirates,ARE,2017,1.9863633
United Arab Emirates,ARE,2018,3.481577
United Arab Emirates,ARE,2019,10.0033045
United Arab Emirates,ARE,2020,16.101538
United Kingdom,GBR,1965,56.58342
United Kingdom,GBR,1966,70.77894
United Kingdom,GBR,1967,80.49373
United Kingdom,GBR,1968,85.32043
United Kingdom,GBR,1969,92.27058
United Kingdom,GBR,1970,87.222336
United Kingdom,GBR,1971,88.141785
United Kingdom,GBR,1972,93.33444
United Kingdom,GBR,1973,90.790825
United Kingdom,GBR,1974,107.42664
United Kingdom,GBR,1975,97.43345
United Kingdom,GBR,1976,116.00325
United Kingdom,GBR,1977,125.25212
United Kingdom,GBR,1978,117.66155
United Kingdom,GBR,1979,121.42345
United Kingdom,GBR,1980,116.74525
United Kingdom,GBR,1981,120.804535
United Kingdom,GBR,1982,138.18411
United Kingdom,GBR,1983,155.08435
United Kingdom,GBR,1984,166.5821
United Kingdom,GBR,1985,185.0535
United Kingdom,GBR,1986,181.74036
United Kingdom,GBR,1987,169.11896
United Kingdom,GBR,1988,194.50406
United Kingdom,GBR,1989,217.67271
United Kingdom,GBR,1990,203.62378
United Kingdom,GBR,1991,215.80136
United Kingdom,GBR,1992,236.84004
United Kingdom,GBR,1993,270.73062
United Kingdom,GBR,1994,271.49756
United Kingdom,GBR,1995,272.59204
United Kingdom,GBR,1996,285.87585
United Kingdom,GBR,1997,300.1973
United Kingdom,GBR,1998,308.4916
United Kingdom,GBR,1999,299.1812
United Kingdom,GBR,2000,271.5971
United Kingdom,GBR,2001,283.1798
United Kingdom,GBR,2002,279.94693
United Kingdom,GBR,2003,279.8116
United Kingdom,GBR,2004,264.45325
United Kingdom,GBR,2005,276.5877
United Kingdom,GBR,2006,262.8449
United Kingdom,GBR,2007,234.11974
United Kingdom,GBR,2008,216.0098
United Kingdom,GBR,2009,271.4054
United Kingdom,GBR,2010,256.59537
United Kingdom,GBR,2011,297.84244
United Kingdom,GBR,2012,315.3467
United Kingdom,GBR,2013,349.98688
United Kingdom,GBR,2014,364.9829
United Kingdom,GBR,2015,431.705
United Kingdom,GBR,2016,432.91016
United Kingdom,GBR,2017,470.5776
United Kingdom,GBR,2018,490.23434
United Kingdom,GBR,2019,497.05133
United Kingdom,GBR,2020,520.49286
United Kingdom,GBR,2021,473.07507
United States,USA,1965,641.7738
United States,USA,1966,652.5159
United States,USA,1967,739.5603
United States,USA,1968,761.5328
United States,USA,1969,850.2407
United States,USA,1970,866.32996
United States,USA,1971,971.598
United States,USA,1972,1044.779
United States,USA,1973,1135.0906
United States,USA,1974,1313.2855
United States,USA,1975,1482.5698
United States,USA,1976,1498.4819
United States,USA,1977,1491.0048
United States,USA,1978,1749.9149
United States,USA,1979,1688.3846
United States,USA,1980,1667.1213
United States,USA,1981,1687.7754
United States,USA,1982,1860.1024
United States,USA,1983,1971.5289
United States,USA,1984,2058.0396
United States,USA,1985,2107.9656
United States,USA,1986,2234.5742
United States,USA,1987,2247.2888
United States,USA,1988,2380.839
United States,USA,1989,2551.0247
United States,USA,1990,2791.093
United States,USA,1991,2896.214
United States,USA,1992,2824.4165
United States,USA,1993,2892.107
United States,USA,1994,2926.4163
United States,USA,1995,3170.5051
United States,USA,1996,3278.061
United States,USA,1997,3174.3923
United States,USA,1998,3210.2573
United States,USA,1999,3365.2893
United States,USA,2000,3320.85
United States,USA,2001,3168.0356
United States,USA,2002,3355.8687
United States,USA,2003,3339.9915
United States,USA,2004,3398.4226
United States,USA,2005,3397.1687
United States,USA,2006,3511.7493
United States,USA,2007,3486.798
United States,USA,2008,3609.8535
United States,USA,2009,3709.6282
United States,USA,2010,3778.1611
United States,USA,2011,3976.3289
United States,USA,2012,3855.6438
United States,USA,2013,4007.697
United States,USA,2014,4069.492
United States,USA,2015,4091.4424
United States,USA,2016,4309.8447
United States,USA,2017,4508.74
United States,USA,2018,4556.134
United States,USA,2019,4630.3516
United States,USA,2020,4685.6196
United States,USA,2021,4808.6973
Upper-middle-income countries,,1965,455.8646
Upper-middle-income countries,,1966,502.69745
Upper-middle-income countries,,1967,496.0553
Upper-middle-income countries,,1968,567.21576
Upper-middle-income countries,,1969,617.37787
Upper-middle-income countries,,1970,682.8334
Upper-middle-income countries,,1971,723.4539
Upper-middle-income countries,,1972,777.2251
Upper-middle-income countries,,1973,832.6396
Upper-middle-income countries,,1974,942.83307
Upper-middle-income countries,,1975,994.57697
Upper-middle-income countries,,1976,1106.4155
Upper-middle-income countries,,1977,1228.1731
Upper-middle-income countries,,1978,1326.666
Upper-middle-income countries,,1979,1440.8296
Upper-middle-income countries,,1980,1596.8439
Upper-middle-income countries,,1981,1713.9562
Upper-middle-income countries,,1982,1785.2395
Upper-middle-income countries,,1983,1895.4774
Upper-middle-income countries,,1984,2160.6477
Upper-middle-income countries,,1985,2011.2831
Upper-middle-income countries,,1986,2056.5166
Upper-middle-income countries,,1987,2169.1304
Upper-middle-income countries,,1988,2321.183
Upper-middle-income countries,,1989,2346.1084
Upper-middle-income countries,,1990,2376.2102
Upper-middle-income countries,,1991,2415.216
Upper-middle-income countries,,1992,2465.7039
Upper-middle-income countries,,1993,2641.5442
Upper-middle-income countries,,1994,2714.9968
Upper-middle-income countries,,1995,2900.07
Upper-middle-income countries,,1996,2921.4631
Upper-middle-income countries,,1997,3013.187
Upper-middle-income countries,,1998,3038.4004
Upper-middle-income countries,,1999,3086.2646
Upper-middle-income countries,,2000,3253.9668
Upper-middle-income countries,,2001,3357.9624
Upper-middle-income countries,,2002,3468.7046
Upper-middle-income countries,,2003,3539.4392
Upper-middle-income countries,,2004,3875.7986
Upper-middle-income countries,,2005,4064.8628
Upper-middle-income countries,,2006,4287.6235
Upper-middle-income countries,,2007,4478.1
Upper-middle-income countries,,2008,4950.8394
Upper-middle-income countries,,2009,4990.022
Upper-middle-income countries,,2010,5469.2026
Upper-middle-income countries,,2011,5602.5806
Upper-middle-income countries,,2012,6169.056
Upper-middle-income countries,,2013,6449.786
Upper-middle-income countries,,2014,7008.898
Upper-middle-income countries,,2015,7472.8315
Upper-middle-income countries,,2016,8107.9023
Upper-middle-income countries,,2017,8643.631
Upper-middle-income countries,,2018,9352.786
Upper-middle-income countries,,2019,10123.612
Upper-middle-income countries,,2020,10688.535
Upper-middle-income countries,,2021,11531.323
Uzbekistan,UZB,1985,16.060717
Uzbekistan,UZB,1986,13.656183
Uzbekistan,UZB,1987,20.020357
Uzbekistan,UZB,1988,21.18342
Uzbekistan,UZB,1989,16.269806
Uzbekistan,UZB,1990,19.658064
Uzbekistan,UZB,1991,17.833601
Uzbekistan,UZB,1992,18.572847
Uzbekistan,UZB,1993,21.757526
Uzbekistan,UZB,1994,21.160215
Uzbekistan,UZB,1995,18.29785
Uzbekistan,UZB,1996,19.294353
Uzbekistan,UZB,1997,17.082527
Uzbekistan,UZB,1998,17.026344
Uzbekistan,UZB,1999,16.831182
Uzbekistan,UZB,2000,17.38414
Uzbekistan,UZB,2001,17.67667
Uzbekistan,UZB,2002,18.05591
Uzbekistan,UZB,2003,20.750017
Uzbekistan,UZB,2004,18.71177
Uzbekistan,UZB,2005,19.687696
Uzbekistan,UZB,2006,16.644829
Uzbekistan,UZB,2007,18.25823
Uzbekistan,UZB,2008,12.324634
Uzbekistan,UZB,2009,18.105991
Uzbekistan,UZB,2010,22.73782
Uzbekistan,UZB,2011,15.783091
Uzbekistan,UZB,2012,17.424948
Uzbekistan,UZB,2013,17.08837
Uzbekistan,UZB,2014,16.755793
Uzbekistan,UZB,2015,16.213026
Uzbekistan,UZB,2016,18.376398
Uzbekistan,UZB,2017,21.11959
Uzbekistan,UZB,2018,15.620702
Uzbekistan,UZB,2019,17.09273
Uzbekistan,UZB,2020,13.147363
Uzbekistan,UZB,2021,14.493906
Venezuela,VEN,1965,4.048118
Venezuela,VEN,1966,4.125
Venezuela,VEN,1967,4.8376346
Venezuela,VEN,1968,8.125807
Venezuela,VEN,1969,9.432796
Venezuela,VEN,1970,12.135484
Venezuela,VEN,1971,15.938172
Venezuela,VEN,1972,17.801075
Venezuela,VEN,1973,18.407257
Venezuela,VEN,1974,22.789515
Venezuela,VEN,1975,26.40887
Venezuela,VEN,1976,31.279032
Venezuela,VEN,1977,35.96586
Venezuela,VEN,1978,36.16989
Venezuela,VEN,1979,42.107525
Venezuela,VEN,1980,43.1336
Venezuela,VEN,1981,44.61505
Venezuela,VEN,1982,46.761826
Venezuela,VEN,1983,53.412094
Venezuela,VEN,1984,59.85833
Venezuela,VEN,1985,66.96989
Venezuela,VEN,1986,74.39489
Venezuela,VEN,1987,91.202415
Venezuela,VEN,1988,101.1379
Venezuela,VEN,1989,102.50699
Venezuela,VEN,1990,109.35833
Venezuela,VEN,1991,131.7102
Venezuela,VEN,1992,139.77985
Venezuela,VEN,1993,140.39194
Venezuela,VEN,1994,151.64624
Venezuela,VEN,1995,152.1371
Venezuela,VEN,1996,159.22499
Venezuela,VEN,1997,169.34085
Venezuela,VEN,1998,171.27768
Venezuela,VEN,1999,179.19354
Venezuela,VEN,2000,185.95323
Venezuela,VEN,2001,177.56285
Venezuela,VEN,2002,173.76988
Venezuela,VEN,2003,175.55031
Venezuela,VEN,2004,201.93176
Venezuela,VEN,2005,220.73622
Venezuela,VEN,2006,231.6539
Venezuela,VEN,2007,234.78986
Venezuela,VEN,2008,243.66829
Venezuela,VEN,2009,239.72433
Venezuela,VEN,2010,212.7821
Venezuela,VEN,2011,229.40335
Venezuela,VEN,2012,224.12788
Venezuela,VEN,2013,222.36577
Venezuela,VEN,2014,218.01288
Venezuela,VEN,2015,201.57185
Venezuela,VEN,2016,168.27135
Venezuela,VEN,2017,186.70084
Venezuela,VEN,2018,154.16486
Venezuela,VEN,2019,131.21597
Venezuela,VEN,2020,161.1964
Venezuela,VEN,2021,160.45813
Vietnam,VNM,1965,1.0053763
Vietnam,VNM,1966,1.1532258
Vietnam,VNM,1967,1.2715052
Vietnam,VNM,1968,1.4193547
Vietnam,VNM,1969,1.5967741
Vietnam,VNM,1970,1.7741935
Vietnam,VNM,1971,1.8155913
Vietnam,VNM,1972,1.2478495
Vietnam,VNM,1973,1.2419356
Vietnam,VNM,1974,1.2419356
Vietnam,VNM,1975,1.4784948
Vietnam,VNM,1976,1.647043
Vietnam,VNM,1977,1.7741935
Vietnam,VNM,1978,2.3655913
Vietnam,VNM,1979,2.9569893
Vietnam,VNM,1980,4.3999996
Vietnam,VNM,1981,4.456183
Vietnam,VNM,1982,4.612903
Vietnam,VNM,1983,3.6163976
Vietnam,VNM,1984,4.7282257
Vietnam,VNM,1985,4.3674726
Vietnam,VNM,1986,4.160484
Vietnam,VNM,1987,4.092473
Vietnam,VNM,1988,5.2959676
Vietnam,VNM,1989,11.348925
Vietnam,VNM,1990,15.876075
Vietnam,VNM,1991,18.6793
Vietnam,VNM,1992,21.373117
Vietnam,VNM,1993,23.55242
Vietnam,VNM,1994,27.331451
Vietnam,VNM,1995,31.29086
Vietnam,VNM,1996,35.507526
Vietnam,VNM,1997,34.469624
Vietnam,VNM,1998,32.807796
Vietnam,VNM,1999,40.729572
Vietnam,VNM,2000,43.027153
Vietnam,VNM,2001,53.497116
Vietnam,VNM,2002,53.11695
Vietnam,VNM,2003,55.061756
Vietnam,VNM,2004,51.345272
Vietnam,VNM,2005,47.506153
Vietnam,VNM,2006,56.293266
Vietnam,VNM,2007,63.69552
Vietnam,VNM,2008,73.19689
Vietnam,VNM,2009,83.94744
Vietnam,VNM,2010,79.47653
Vietnam,VNM,2011,113.6209
Vietnam,VNM,2012,146.46959
Vietnam,VNM,2013,157.9718
Vietnam,VNM,2014,168.80396
Vietnam,VNM,2015,154.67674
Vietnam,VNM,2016,172.5468
Vietnam,VNM,2017,234.32315
Vietnam,VNM,2018,225.50398
Vietnam,VNM,2019,191.55252
Vietnam,VNM,2020,224.46683
Vietnam,VNM,2021,272.79984
Western Africa (BP),,1965,1.4125383
Western Africa (BP),,1966,2.753592
Western Africa (BP),,1967,5.7198114
Western Africa (BP),,1968,8.914687
Western Africa (BP),,1969,11.802141
Western Africa (BP),,1970,13.74246
Western Africa (BP),,1971,14.209485
Western Africa (BP),,1972,15.429793
Western Africa (BP),,1973,18.056559
Western Africa (BP),,1974,19.392525
Western Africa (BP),,1975,20.592096
Western Africa (BP),,1976,22.64016
Western Africa (BP),,1977,23.589357
Western Africa (BP),,1978,20.958874
Western Africa (BP),,1979,28.255922
Western Africa (BP),,1980,28.74543
Western Africa (BP),,1981,28.775234
Western Africa (BP),,1982,28.0419
Western Africa (BP),,1983,17.092169
Western Africa (BP),,1984,15.312297
Western Africa (BP),,1985,24.419827
Western Africa (BP),,1986,29.612299
Western Africa (BP),,1987,29.018177
Western Africa (BP),,1988,32.134846
Western Africa (BP),,1989,34.855278
Western Africa (BP),,1990,35.53239
Western Africa (BP),,1991,41.383316
Western Africa (BP),,1992,42.540886
Western Africa (BP),,1993,40.76844
Western Africa (BP),,1994,40.200615
Western Africa (BP),,1995,42.27711
Western Africa (BP),,1996,43.85802
Western Africa (BP),,1997,44.86302
Western Africa (BP),,1998,35.659874
Western Africa (BP),,1999,41.74518
Western Africa (BP),,2000,44.75297
Western Africa (BP),,2001,45.650543
Western Africa (BP),,2002,47.99345
Western Africa (BP),,2003,42.407078
Western Africa (BP),,2004,48.483498
Western Africa (BP),,2005,47.17377
Western Africa (BP),,2006,42.694447
Western Africa (BP),,2007,38.14359
Western Africa (BP),,2008,43.879963
Western Africa (BP),,2009,42.71208
Western Africa (BP),,2010,48.046677
Western Africa (BP),,2011,48.417336
Western Africa (BP),,2012,49.407692
Western Africa (BP),,2013,47.657845
Western Africa (BP),,2014,49.448784
Western Africa (BP),,2015,42.85404
Western Africa (BP),,2016,44.81765
Western Africa (BP),,2017,52.14183
Western Africa (BP),,2018,55.66338
Western Africa (BP),,2019,62.872307
Western Africa (BP),,2020,62.4902
Western Africa (BP),,2021,66.69511
World,OWID_WRL,1965,2867.3352
World,OWID_WRL,1966,3077.7886
World,OWID_WRL,1967,3162.0613
World,OWID_WRL,1968,3358.7627
World,OWID_WRL,1969,3574.5745
World,OWID_WRL,1970,3788.6116
World,OWID_WRL,1971,4039.2178
World,OWID_WRL,1972,4336.782
World,OWID_WRL,1973,4544.4014
World,OWID_WRL,1974,5107.659
World,OWID_WRL,1975,5453.41
World,OWID_WRL,1976,5627.492
World,OWID_WRL,1977,6082.1196
World,OWID_WRL,1978,6705.4194
World,OWID_WRL,1979,7030.0063
World,OWID_WRL,1980,7324.242
World,OWID_WRL,1981,7808.508
World,OWID_WRL,1982,8140.0933
World,OWID_WRL,1983,8742.388
World,OWID_WRL,1984,9590.66
World,OWID_WRL,1985,10387.187
World,OWID_WRL,1986,10803.898
World,OWID_WRL,1987,11301.813
World,OWID_WRL,1988,11951.876
World,OWID_WRL,1989,12114.414
World,OWID_WRL,1990,12533.672
World,OWID_WRL,1991,12977.067
World,OWID_WRL,1992,13048.253
World,OWID_WRL,1993,13669.16
World,OWID_WRL,1994,13858.428
World,OWID_WRL,1995,14538.663
World,OWID_WRL,1996,14886.93
World,OWID_WRL,1997,15017.11
World,OWID_WRL,1998,15227.632
World,OWID_WRL,1999,15591.357
World,OWID_WRL,2000,15942.206
World,OWID_WRL,2001,15888.595
World,OWID_WRL,2002,16165.327
World,OWID_WRL,2003,15993.0205
World,OWID_WRL,2004,16938.24
World,OWID_WRL,2005,17285.176
World,OWID_WRL,2006,17788.29
World,OWID_WRL,2007,17950.762
World,OWID_WRL,2008,18679.63
World,OWID_WRL,2009,18779.348
World,OWID_WRL,2010,19818.885
World,OWID_WRL,2011,20028.71
World,OWID_WRL,2012,20326.38
World,OWID_WRL,2013,21230.252
World,OWID_WRL,2014,22039.99
World,OWID_WRL,2015,22641.21
World,OWID_WRL,2016,23593.068
World,OWID_WRL,2017,24609.904
World,OWID_WRL,2018,25849.838
World,OWID_WRL,2019,27042.498
World,OWID_WRL,2020,27869.547
World,OWID_WRL,2021,29301.4
